,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1024,1.100.000 TL,İstanbul,Küçükçekece,Gültepe,Satılık,Daire,3 + 1,100 m2,90 m2,Bahçe Katı,33 Yaşında,Eşyalı Değil,1,Betonarme,tezyuvam,Doğalgaz
1025,2.150.000 TL,İstanbul,Eyüpsultan,Çırçır,Satılık,Daire,2 + 1,120 m2,105 m2,2. Kat,9 Yaşında,Eşyalı Değil,1,Betonarme,mevlana,Doğalgaz
1026,3.700.000 TL,İstanbul,Üraniye,Esenevler,Satılık,Daire,3 + 1,125 m2,100 m2,3. Kat,18 Yaşında,Eşyalı Değil,1,Betonarme,Ekşioğlu Ufukkent si,Doğalgaz
1027,2.850.000 TL,İstanbul,Beylikdüzü,AdnanKahveci,Satılık,Daire,3 + 1,185 m2,160 m2,8. Kat,20 Yaşında,Eşyalı Değil,2,Betonarme,Parlamenterler Sitesi,Doğalgaz
1028,1.380.000 TL,İstanbul,Esenyurt,Esenkent,Satılık,Daire,2 + 1,90 m2,75 m2,5. Kat,20 Yaşında,Eşyalı Değil,1,Betonarme,Sarmaşık Evleri,Doğalgaz
1029,4.000.000 TL,İstanbul,Avcılar,Tahtakale,Satılık,Daire,4 + 1,189 m2,150 m2,6. Kat,Sıfır Bina,Eşyalı Değil,2,Çelik,Banu Evleri,Doğalgaz
1030,2.875.000 TL,İstanbul,Üraniye,Site,Satılık,Daire,3 + 1,130 m2,110 m2,1. Kat,9 Yaşında,Eşyalı Değil,2,Betonarme,mavi koza,Doğalgaz
1031,6.985.000 TL,İstanbul,Beşiktaş,Ulus,Satılık,Daire,2 + 1,130 m2,120 m2,Yüksek Giriş,24 Yaşında,Eşyalı Değil,2,Betonarme,kamer,Doğalgaz
1032,2.850.000 TL,İstanbul,Kartal,Kordonboyu,Satılık,Residence,1 + 1,95 m2,58 m2,12. Kat,Sıfır Bina,Eşyalı Değil,1,Betonarme,VERSUS DRAGOS,Doğalgaz
1033,1.950.000 TL,İstanbul,Bağcılar,Bağlar,Satılık,Daire,1 + 1,67 m2,55 m2,7. Kat,7 Yaşında,Eşyalı,1,Betonarme,VE GÜNEŞLİ SİTESİ,Doğalgaz
1034,1.300.000 TL,İstanbul,Esenyurt,Yeşilkent,Satılık,Daire,1 + 1,64 m2,57 m2,7. Kat,10 Yaşında,Eşyalı,1,Betonarme,İnnovia 2,Doğalgaz
1035,1.975.000 TL,İstanbul,Küçükçekece,İstasyon,Satılık,Daire,2 + 1,98 m2,95 m2,5. Kat,15 Yaşında,Eşyalı Değil,1,Betonarme,Bezirganbahçe Konutları,Doğalgaz
1036,3.400.000 TL,İstanbul,Beylikdüzü,Kavaklı,Satılık,Daire,2 + 1,126 m2,106 m2,5. Kat,Sıfır Bina,Eşyalı Değil,2,Betonarme,MARMARA EVLERİ4,Doğalgaz
1037,2.300.000 TL,İstanbul,Büyükçekece,Ekinoba,Satılık,Daire,3 + 1,180 m2,160 m2,2. Kat,5 Yaşında,Eşyalı Değil,2,Betonarme,knje,Doğalgaz
1038,1.850.000 TL,İstanbul,Beylikdüzü,Yakuplu,Satılık,Daire,3 + 1,150 m2,135 m2,1. Kat,25 Yaşında,Eşyalı Değil,1,Betonarme,Deliorman,Doğalgaz
1039,1.580.000 TL,İstanbul,Beylikdüzü,Barış,Satılık,Daire,1 + 1,65 m2,50 m2,11. Kat,6 Yaşında,Eşyalı Değil,1,Betonarme,Beyaz City,Doğalgaz
1040,2.150.000 TL,İstanbul,Beylikdüzü,AdnanKahveci,Satılık,Daire,2 + 1,125 m2,100 m2,7. Kat,5 Yaşında,Eşyalı,2,Betonarme,Evet (Site Adı Belirtilmemiş),Doğalgaz
1041,5.950.000 TL,İstanbul,Ataşehir,Yenişehir,Satılık,Daire,4 + 1,200 m2,170 m2,9. Kat,25 Yaşında,Eşyalı Değil,2,Betonarme,Sinpaş Koru,Doğalgaz
1042,1.500.000 TL,İstanbul,Büyükçekece,Kailoba,Satılık,Yazlık,2 + 1,85 m2,80 m2,En Üst Kat,40 Yaşında,Eşyalı,1,Betonarme,Işık,Doğalgaz
1043,4.200.000 TL,İstanbul,Üsküdar,Küçüksu,Satılık,Daire,3 + 1,200 m2,180 m2,4. Kat,20 Yaşında,Eşyalı Değil,2,Betonarme,Evet (Site Adı Belirtilmemiş),Doğalgaz
1044,1.300.000 TL,İstanbul,Çekeköy,Çalık,Satılık,Daire,3 + 1,120 m2,110 m2,Ara Kat,20 Yaşında,Eşyalı Değil,1,Kagir,MADENLER ÖZGÜNKENT S,Doğalgaz
1045,2.500.000 TL,İstanbul,Kağıthane,Gürsel,Satılık,Daire,2 + 1,85 m2,65 m2,7. Kat,Sıfır Bina,Eşyalı Değil,1,Betonarme,Evet (Site Adı Belirtilmemiş),Doğalgaz
1046,11.700.000 TL,İstanbul,Bakırköy,Ataköy2-5-6.Kısı,Satılık,Daire,3 + 1,179 m2,170 m2,Ara Kat,14 Yaşında,Eşyalı,2,Betonarme,Ataköy Konaklar,Doğalgaz
1047,1.400.000 TL,İstanbul,Kartal,UğurMucu,Satılık,Daire,3 + 1,120 m2,98 m2,7. Kat,25 Yaşında,Eşyalı Değil,1,Betonarme,45 liler,Doğalgaz
1048,2.600.000 TL,İstanbul,Eyüpsultan,Karadolap,Satılık,Daire,2 + 1,110 m2,90 m2,5. Kat,5 Yaşında,Eşyalı Değil,1,Betonarme,Konforpark Evleri,Doğalgaz
1049,1.200.000 TL,İstanbul,Silivri,Yeni,Satılık,Daire,2 + 1,110 m2,95 m2,Bahçe Katı,Sıfır Bina,Eşyalı Değil,2,Betonarme,optimum,Doğalgaz
1050,5.500.000 TL,İstanbul,Küçükçekece,Atakent,Satılık,Daire,3 + 1,147 m2,110 m2,Ara Kat,6 Yaşında,Eşyalı Değil,2,Betonarme,tema istanbul,Doğalgaz
1051,3.100.000 TL,İstanbul,Beylikdüzü,AdnanKahveci,Satılık,Daire,3 + 1,135 m2,125 m2,Ara Kat,Sıfır Bina,Eşyalı Değil,2,Betonarme,Evet (Site Adı Belirtilmemiş),Doğalgaz
1052,3.500.000 TL,İstanbul,Sarıyer,Ayazağa,Satılık,Daire,3 + 1,150 m2,140 m2,Yüksek Giriş,16 Yaşında,Eşyalı Değil,1,Betonarme,Evet (Site Adı Belirtilmemiş),Doğalgaz
1053,2.250.000 TL,İstanbul,Büyükçekece,Pınartepe,Satılık,Residence,3 + 1,165 m2,150 m2,Bahçe Katı,10 Yaşında,Eşyalı Değil,2,Betonarme,Evet (Site Adı Belirtilmemiş),Doğalgaz
1054,16.750.000 TL,İstanbul,Sarıyer,Tarabya,Satılık,Daire,4 + 1,240 m2,200 m2,1. Kat,35 Yaşında,Eşyalı Değil,3,Betonarme,NUROL,Doğalgaz
1055,5.100.000 TL,İstanbul,Başakşehir,Bahçeşehir1.Kısı,Satılık,Daire,4 + 1,200 m2,155 m2,5. Kat,8 Yaşında,Eşyalı Değil,2,Betonarme,MESA SAZLIBAHÇE,Doğalgaz
1056,1.200.000 TL,İstanbul,Pendik,Esenler,Satılık,Daire,1 + 1,80 m2,55 m2,6. Kat,6 Yaşında,Eşyalı Değil,1,Betonarme,marmara royal,Doğalgaz
1057,6.645.000 TL,İstanbul,Kağıthane,Haidiye,Satılık,Residence,2 + 1,115 m2,100 m2,4. Kat,2 Yaşında,Eşyalı Değil,2,Betonarme,Seba Flats,Doğalgaz
1058,1.100.000 TL,İstanbul,Pendik,Yenişehir,Satılık,Daire,1 + 0,54 m2,40 m2,2. Kat,4 Yaşında,Eşyalı Değil,1,Betonarme,Elit Grand Palas,Doğalgaz
1059,6.500.000 TL,İstanbul,Sarıyer,Zekeriyaköy,Satılık,Daire,4 + 2,240 m2,220 m2,4. Kat,18 Yaşında,Eşyalı Değil,3,Betonarme,Boğaziçi Park Evleri,Doğalgaz
1060,8.000.000 TL,İstanbul,Beşiktaş,Kültür,Satılık,Daire,3 + 1,140 m2,130 m2,5. Kat,28 Yaşında,Eşyalı Değil,2,Betonarme,Evet (Site Adı Belirtilmemiş),Doğalgaz
1061,1.925.000 TL,İstanbul,Beylikdüzü,Barış,Satılık,Daire,3 + 1,145 m2,130 m2,9. Kat,20 Yaşında,Eşyalı,1,Betonarme,Deniz Sitesi,Doğalgaz
1062,1.190.000 TL,İstanbul,Küçükçekece,HalkalıMerkez,Satılık,Daire,3 + 1,145 m2,140 m2,5. Kat,20 Yaşında,Eşyalı Değil,2,Betonarme,özçağri sitesi,Doğalgaz
1063,5.000.000 TL,İstanbul,Bakırköy,Kartaltepe,Satılık,Daire,3 + 1,135 m2,115 m2,1. Kat,Sıfır Bina,Eşyalı Değil,2,Betonarme,Evet (Site Adı Belirtilmemiş),Doğalgaz
1064,1.675.000 TL,İstanbul,Çekeköy,Taşdelen,Satılık,Daire,1 + 1,90 m2,80 m2,Bahçe Katı,3 Yaşında,Eşyalı Değil,1,Betonarme,Evet (Site Adı Belirtilmemiş),Doğalgaz
1065,5.200.000 TL,İstanbul,Gaziosanpaşa,Mevlana,Satılık,Daire,3 + 1,137 m2,110 m2,18. Kat,1 Yaşında,Eşyalı Değil,2,Betonarme,plevne,Doğalgaz
1066,850.000 TL,İstanbul,Esenyurt,Yeşilkent,Satılık,Daire,1 + 1,57 m2,45 m2,21 ve üzeri,11 Yaşında,Eşyalı Değil,1,Betonarme,Innovia 2,Doğalgaz
1067,2.149.000 TL,İstanbul,Beylikdüzü,AdnanKahveci,Satılık,Daire,2 + 1,120 m2,90 m2,Bahçe Katı,2 Yaşında,Eşyalı Değil,1,Betonarme,Evet (Site Adı Belirtilmemiş),Doğalgaz
1068,12.000.000 TL,İstanbul,Bakırköy,Şenlikköy,Satılık,Daire,4 + 1,220 m2,210 m2,1. Kat,Sıfır Bina,Eşyalı Değil,2,Betonarme,Evet (Site Adı Belirtilmemiş),Doğalgaz
1069,11.995.000 TL,İstanbul,Sarıyer,Maden,Satılık,Daire,4 + 1,200 m2,160 m2,Bahçe Katı,Sıfır Bina,Eşyalı Değil,3,Betonarme,Olive Sarıyer,Doğalgaz
1070,7.450.000 TL,İstanbul,Sarıyer,Ayazağa,Satılık,Residence,2 + 1,153 m2,112 m2,21 ve üzeri,3 Yaşında,Eşyalı Değil,2,Betonarme,SKYLAND,Doğalgaz
1071,1.600.000 TL,İstanbul,Büyükçekece,Ekinoba,Satılık,Daire,1 + 1,70 m2,60 m2,2. Kat,2 Yaşında,Eşyalı Değil,1,Betonarme,Denizgören Sitesi,Elektrik
1072,8.750.000 TL,İstanbul,Kadıköy,Suadiye,Satılık,Daire,3 + 1,160 m2,120 m2,Bahçe Katı,25 Yaşında,Eşyalı,1,Betonarme,Evet (Site Adı Belirtilmemiş),Doğalgaz
1073,2.250.000 TL,İstanbul,Beylikdüzü,AdnanKahveci,Satılık,Daire,3 + 1,145 m2,135 m2,1. Kat,Sıfır Bina,Eşyalı Değil,2,Betonarme,ALTINTAŞ İNŞAAT,Doğalgaz
1074,950.000 TL,İstanbul,Gaziosanpaşa,YeniMahalle,Satılık,Daire,2 + 1,95 m2,90 m2,Ara Kat,5 Yaşında,Eşyalı Değil,1,Betonarme,Evet (Site Adı Belirtilmemiş),Doğalgaz
1075,11.500.000 TL,İstanbul,Beşiktaş,Balucu,Satılık,Daire,5 + 1,450 m2,370 m2,Bahçe Katı,9 Yaşında,Eşyalı Değil,3,Betonarme,QNE,Doğalgaz
1076,650.000 TL,İstanbul,Esenyurt,Güzelyurt,Satılık,Daire,2 + 1,115 m2,100 m2,5. Kat,Sıfır Bina,Eşyalı Değil,2,Betonarme,Evet (Site Adı Belirtilmemiş),Doğalgaz
1077,4.750.000 TL,İstanbul,Sarıyer,Zekeriyaköy,Satılık,Daire,4 + 1,200 m2,187 m2,3. Kat,23 Yaşında,Eşyalı Değil,2,Betonarme,Evet (Site Adı Belirtilmemiş),Doğalgaz
1078,5.250.000 TL,İstanbul,Şişli,Merkez,Satılık,Daire,1 + 1,86 m2,68 m2,8. Kat,3 Yaşında,Eşyalı Değil,1,Betonarme,Sinpaş Queen Central Park,Doğalgaz
1079,6.500.000 TL,İstanbul,Beşiktaş,Ortaköy,Satılık,Daire,3 + 1,125 m2,115 m2,4. Kat,40 Yaşında,Eşyalı Değil,1,Betonarme,MARMARA SİTESİ,Doğalgaz
1080,2.700.000 TL,İstanbul,Pendik,Harandere,Satılık,Daire,3 + 1,140 m2,134 m2,Ara Kat,11 Yaşında,Eşyalı Değil,2,Betonarme,lilyum,Doğalgaz
1081,2.550.000 TL,İstanbul,Büyükçekece,Fatih,Satılık,Daire,3 + 1,160 m2,140 m2,2. Kat,5 Yaşında,Eşyalı Değil,2,Betonarme,Evet (Site Adı Belirtilmemiş),Doğalgaz
1082,1.099.000 TL,İstanbul,Esenyurt,Saadetdere,Satılık,Daire,1 + 1,75 m2,65 m2,11. Kat,Sıfır Bina,Eşyalı,1,Betonarme,Evet (Site Adı Belirtilmemiş),Doğalgaz
1083,5.600.000 TL,İstanbul,Sarıyer,Ayazağa,Satılık,Daire,3 + 1,128 m2,90 m2,20. Kat,7 Yaşında,Eşyalı Değil,1,Betonarme,Ağaoğlu My Home Maslak,Doğalgaz
1084,700.000 TL,İstanbul,Beylikdüzü,Barış,Satılık,Daire,2 + 1,111 m2,95 m2,4. Kat,Sıfır Bina,Eşyalı,2,Betonarme,Evet (Site Adı Belirtilmemiş),Doğalgaz
1085,1.895.000 TL,İstanbul,Sancaktepe,Eek,Satılık,Daire,1 + 1,66 m2,56 m2,2. Kat,6 Yaşında,Eşyalı Değil,1,Betonarme,Sur Yapı Adapark,Doğalgaz
1086,8.400.000 TL,İstanbul,Sarıyer,Maslak,Satılık,Residence,3 + 1,170 m2,135 m2,21 ve üzeri,11 Yaşında,Eşyalı Değil,2,Betonarme,Mashattan Konutları,Doğalgaz
1087,12.000.000 TL,İstanbul,Sarıyer,Ayazağa,Satılık,Residence,4 + 1,220 m2,190 m2,4. Kat,Sıfır Bina,Eşyalı Değil,2,Betonarme,avangart istanbul,Doğalgaz
1088,2.790.000 TL,İstanbul,Kağıthane,Haidiye,Satılık,Daire,2 + 1,110 m2,100 m2,4. Kat,4 Yaşında,Eşyalı Değil,2,Betonarme,gizer sitesi,Doğalgaz
1089,1.995.000 TL,İstanbul,Arnavutköy,Hadıköy,Satılık,Daire,3 + 1,145 m2,140 m2,10. Kat,12 Yaşında,Eşyalı Değil,2,Betonarme,Tuğra Kent,Doğalgaz
1090,6.950.000 TL,İstanbul,Kadıköy,Erenköy,Satılık,Daire,3 + 1,135 m2,100 m2,9. Kat,4 Yaşında,Eşyalı Değil,1,Betonarme,Aqua Erenköy,Doğalgaz
1091,900.000 TL,İstanbul,Pendik,Çınardere,Satılık,Daire,3 + 1,120 m2,100 m2,2. Kat,24 Yaşında,Eşyalı Değil,1,Betonarme,Evet (Site Adı Belirtilmemiş),Doğalgaz
1092,4.300.000 TL,İstanbul,Beylikdüzü,AdnanKahveci,Satılık,Residence,3 + 1,155 m2,135 m2,7. Kat,9 Yaşında,Eşyalı Değil,2,Betonarme,arifoğlu rezidans,Doğalgaz
1093,4.750.000 TL,İstanbul,Gaziosanpaşa,Karadeniz,Satılık,Daire,3 + 1,179 m2,11 m2,19. Kat,4 Yaşında,Eşyalı Değil,2,Betonarme,Venezia Mega Konutları,Doğalgaz
1094,2.050.000 TL,İstanbul,Büyükçekece,Fatih,Satılık,Daire,2 + 1,110 m2,100 m2,2. Kat,35 Yaşında,Eşyalı Değil,1,Betonarme,Evet (Site Adı Belirtilmemiş),Doğalgaz
1095,2.150.000 TL,İstanbul,Üraniye,Atatürk,Satılık,Daire,2 + 1,90 m2,80 m2,3. Kat,5 Yaşında,Eşyalı Değil,1,Betonarme,çarsievleri,Doğalgaz
1096,675.000 TL,İstanbul,Beylikdüzü,Yakuplu,Satılık,Daire,2 + 1,110 m2,100 m2,5. Kat,Sıfır Bina,Eşyalı Değil,2,Betonarme,Evet (Site Adı Belirtilmemiş),Doğalgaz
1097,2.500.000 TL,İstanbul,Esenyurt,Ardıçlı,Satılık,Daire,2 + 1,100 m2,70 m2,Ara Kat,2 Yaşında,Eşyalı Değil,2,Betonarme,Meydan Ardıçlı,Doğalgaz
1098,1.350.000 TL,İstanbul,Beylikdüzü,AdnanKahveci,Satılık,Daire,2 + 1,100 m2,90 m2,8. Kat,20 Yaşında,Eşyalı Değil,1,Betonarme,Adem Çelik,Doğalgaz
1099,1.450.000 TL,İstanbul,Eyüpsultan,Çırçır,Satılık,Daire,1 + 1,60 m2,45 m2,4. Kat,Sıfır Bina,Eşyalı Değil,1,Betonarme,FOCUS EYÜP,Doğalgaz
1100,2.850.000 TL,İstanbul,Çekeköy,Sultançiftliği,Satılık,Daire,3 + 1,135 m2,110 m2,4. Kat,6 Yaşında,Eşyalı Değil,2,Betonarme,ARY EFEDRA,Doğalgaz
1101,2.000.000 TL,İstanbul,Kartal,UğurMucu,Satılık,Daire,3 + 1,120 m2,110 m2,6. Kat,20 Yaşında,Eşyalı Değil,1,Betonarme,Evet (Site Adı Belirtilmemiş),Doğalgaz
1102,7.250.000 TL,İstanbul,Sarıyer,Maden,Satılık,Daire,2 + 1,163 m2,135 m2,3. Kat,Sıfır Bina,Eşyalı Değil,2,Betonarme,seba,Doğalgaz
1103,1.350.000 TL,İstanbul,Başakşehir,Başakşehir,Satılık,Daire,2 + 1,120 m2,110 m2,Çatı Katı,21 Yaşında,Eşyalı Değil,1,Betonarme,onurkent,Doğalgaz
1104,650.000 TL,İstanbul,Esenyurt,TurgutÖzal,Satılık,Daire,1 + 0,40 m2,32 m2,5. Kat,2 Yaşında,Eşyalı,1,Betonarme,N5 SUİTES,Doğalgaz
1105,2.650.000 TL,İstanbul,Bahçelievler,Bahçelievler,Satılık,Daire,1 + 1,98 m2,60 m2,11. Kat,Sıfır Bina,Eşyalı Değil,1,Betonarme,Nef Bahçelievler Sitesi,Doğalgaz
1106,1.800.000 TL,İstanbul,Eyüpsultan,Alibeyköy,Satılık,Daire,3 + 1,140 m2,130 m2,9. Kat,4 Yaşında,Eşyalı Değil,2,Betonarme,Evet (Site Adı Belirtilmemiş),Doğalgaz
1107,1.250.000 TL,İstanbul,Sultanbeyli,Hasanpaşa,Satılık,Daire,1 + 1,66 m2,54 m2,2. Kat,7 Yaşında,Eşyalı,1,Betonarme,By Concept Sitesi,Doğalgaz
1108,1.465.000 TL,İstanbul,Esenyurt,Gökevler,Satılık,Daire,2 + 1,118 m2,95 m2,10. Kat,Sıfır Bina,Eşyalı Değil,1,Betonarme,Evet (Site Adı Belirtilmemiş),Doğalgaz
1109,3.000.000 TL,İstanbul,Maltepe,İdealtepe,Satılık,Daire,5 + 2,240 m2,200 m2,4. Kat,5 Yaşında,Eşyalı Değil,2,Betonarme,Evet (Site Adı Belirtilmemiş),Doğalgaz
1110,2.725.000 TL,İstanbul,Küçükçekece,Atakent,Satılık,Daire,2 + 1,102 m2,82 m2,14. Kat,13 Yaşında,Eşyalı Değil,1,Betonarme,güneşpark evleri,Doğalgaz
1111,1.560.000 TL,İstanbul,Üraniye,Atakent,Satılık,Daire,3 + 1,120 m2,100 m2,7. Kat,25 Yaşında,Eşyalı Değil,2,Betonarme,Çağdaş 5,Doğalgaz
1112,8.150.000 TL,İstanbul,Beşiktaş,Konaklar,Satılık,Daire,3 + 1,160 m2,130 m2,3. Kat,20 Yaşında,Eşyalı Değil,2,Betonarme,Evet (Site Adı Belirtilmemiş),Doğalgaz
1113,980.000 TL,İstanbul,Başakşehir,Kayabaşı,Satılık,Daire,1 + 1,48 m2,45 m2,2. Kat,9 Yaşında,Eşyalı,1,Betonarme,13,Doğalgaz
1114,1.875.000 TL,İstanbul,Bağcılar,Sancaktepe,Satılık,Daire,2 + 1,105 m2,85 m2,Giriş Katı,Sıfır Bina,Eşyalı Değil,1,Betonarme,Mayra Sancakkoru Sitesi,Doğalgaz
1115,4.200.000 TL,İstanbul,Kağıthane,Haidiye,Satılık,Daire,3 + 1,177 m2,145 m2,12. Kat,Sıfır Bina,Eşyalı Değil,2,Betonarme,İSTOVA İSTANBUL,Doğalgaz
1116,5.000.000 TL,İstanbul,Küçükçekece,Cennet,Satılık,Daire,3 + 1,165 m2,145 m2,2. Kat,12 Yaşında,Eşyalı Değil,2,Betonarme,cennet konaklari,Doğalgaz
1117,2.190.000 TL,İstanbul,Başakşehir,Bahçeşehir2.Kısı,Satılık,Daire,4 + 2,320 m2,270 m2,5. Kat,20 Yaşında,Eşyalı Değil,3,Betonarme,Evet (Site Adı Belirtilmemiş),Doğalgaz
1118,3.200.000 TL,İstanbul,Üsküdar,Barbaros,Satılık,Daire,3 + 1,145 m2,115 m2,En Üst Kat,22 Yaşında,Eşyalı Değil,2,Betonarme,ÖZLEM SİTESİ,Doğalgaz
1119,2.250.000 TL,İstanbul,Çekeköy,Taşdelen,Satılık,Daire,3 + 1,125 m2,105 m2,7. Kat,Sıfır Bina,Eşyalı Değil,2,Betonarme,Evet (Site Adı Belirtilmemiş),Doğalgaz
1120,1.550.000 TL,İstanbul,Pendik,Velibaba,Satılık,Daire,3 + 1,135 m2,100 m2,4. Kat,21 Yaşında,Eşyalı Değil,2,Betonarme,Evet (Site Adı Belirtilmemiş),Doğalgaz
1121,2.650.000 TL,İstanbul,Gaziosanpaşa,Sarıgöl,Satılık,Daire,3 + 1,125 m2,120 m2,8. Kat,1 Yaşında,Eşyalı Değil,2,Betonarme,Ahes Misal İstanbul,Doğalgaz
1122,3.950.000 TL,İstanbul,Beylikdüzü,AdnanKahveci,Satılık,Daire,5 + 2,327 m2,292 m2,En Üst Kat,1 Yaşında,Eşyalı Değil,3,Betonarme,Konakkent Site,Doğalgaz
1123,2.550.000 TL,İstanbul,Esenyurt,Koza,Satılık,Daire,2 + 1,110 m2,85 m2,3. Kat,8 Yaşında,Eşyalı Değil,2,Betonarme,KOZAPARK SEDEF KONUT,Doğalgaz
1124,2.300.000 TL,İstanbul,Başakşehir,Başakşehir,Satılık,Daire,3 + 1,130 m2,120 m2,Yüksek Giriş,18 Yaşında,Eşyalı Değil,1,Betonarme,onurkent,Doğalgaz
1125,5.250.000 TL,İstanbul,Zeytinburnu,Kazlıçeşe,Satılık,Residence,1 + 1,88 m2,68 m2,15. Kat,8 Yaşında,Eşyalı,1,Betonarme,Ottomare suites,Doğalgaz
1126,11.000.000 TL,İstanbul,Sarıyer,Maden,Satılık,Daire,4 + 1,270 m2,235 m2,2. Kat,4 Yaşında,Eşyalı Değil,3,Betonarme,Palmiye,Doğalgaz
1127,7.150.000 TL,İstanbul,Sarıyer,Maslak,Satılık,Daire,3 + 1,170 m2,125 m2,Ara Kat,9 Yaşında,Eşyalı Değil,2,Betonarme,MASHATTAN,Doğalgaz
1128,2.505.000 TL,İstanbul,Beylikdüzü,AdnanKahveci,Satılık,Daire,3 + 1,170 m2,160 m2,12. Kat,5 Yaşında,Eşyalı Değil,2,Betonarme,Evet (Site Adı Belirtilmemiş),Doğalgaz
1129,9.000.000 TL,İstanbul,Kağıthane,Seyrantepe,Satılık,Daire,3 + 1,157 m2,110 m2,9. Kat,Sıfır Bina,Eşyalı Değil,2,Betonarme,Avangart İstanbul Rezidans,Doğalgaz
1130,1.650.000 TL,İstanbul,Sultanbeyli,Battalgazi,Satılık,Daire,2 + 1,120 m2,105 m2,5. Kat,4 Yaşında,Eşyalı Değil,2,Betonarme,Sur Yapı İlkbahar Konutları,Doğalgaz
1131,22.500.000 TL,İstanbul,Bakırköy,Sakızağacı,Satılık,Daire,4 + 1,310 m2,210 m2,3. Kat,Sıfır Bina,Eşyalı Değil,4,Betonarme,PRUVA 34,Doğalgaz
1132,3.900.000 TL,İstanbul,Kağıthane,Haidiye,Satılık,Daire,5 + 1,250 m2,200 m2,11. Kat,18 Yaşında,Eşyalı Değil,3,Betonarme,Evet (Site Adı Belirtilmemiş),Doğalgaz
1133,2.000.000 TL,İstanbul,Kartal,YakacıkYeni,Satılık,Daire,1 + 1,72 m2,45 m2,21 ve üzeri,4 Yaşında,Eşyalı Değil,1,Betonarme,Tual Adalar,Doğalgaz
1134,3.650.000 TL,İstanbul,Kartal,Petroliş,Satılık,Daire,3 + 1,170 m2,107 m2,5. Kat,1 Yaşında,Eşyalı Değil,2,Betonarme,Kartal Life Atalar Rezidans,Doğalgaz
1135,5.250.000 TL,İstanbul,Küçükçekece,Kartaltepe,Satılık,Daire,3 + 1,110 m2,90 m2,11. Kat,Sıfır Bina,Eşyalı Değil,2,Betonarme,Babacan Port Royal,Doğalgaz
1136,9.750.000 TL,İstanbul,Eyüpsultan,GöktürkMerkez,Satılık,Daire,6 + 1,300 m2,280 m2,Bahçe Katı,10 Yaşında,Eşyalı Değil,4,Betonarme,istanbul bis,Doğalgaz
1137,2.050.000 TL,İstanbul,Esenyurt,Akevler,Satılık,Residence,3 + 1,170 m2,150 m2,16. Kat,2 Yaşında,Eşyalı Değil,2,Betonarme,VENUS RESİDENCE,Doğalgaz
1138,989.000 TL,İstanbul,Beylikdüzü,Cuhuriyet,Satılık,Daire,3 + 1,160 m2,145 m2,3. Kat,Sıfır Bina,Eşyalı Değil,1,Betonarme,Evet (Site Adı Belirtilmemiş),Doğalgaz
1139,2.800.000 TL,İstanbul,Üraniye,Arağanevler,Satılık,Daire,3 + 1,145 m2,130 m2,1. Kat,13 Yaşında,Eşyalı Değil,2,Betonarme,ATAPOL RESIDENCE,Doğalgaz
1140,5.150.000 TL,İstanbul,Büyükçekece,Sinanoba,Satılık,Daire,4 + 1,160 m2,155 m2,1. Kat,12 Yaşında,Eşyalı,2,Betonarme,ROSE MARİNE,Doğalgaz
1141,2.300.000 TL,İstanbul,Güngören,Merkez,Satılık,Daire,3 + 1,170 m2,165 m2,9. Kat,2 Yaşında,Eşyalı Değil,2,Betonarme,real cıtı,Doğalgaz
1142,20.500.000 TL,İstanbul,Beşiktaş,Levent,Satılık,Residence,3 + 1,360 m2,330 m2,21 ve üzeri,8 Yaşında,Eşyalı Değil,4,Çelik,Sapphire Residence,Doğalgaz
1143,3.100.000 TL,İstanbul,Şişli,Yayla,Satılık,Residence,2 + 1,88 m2,80 m2,2. Kat,9 Yaşında,Eşyalı Değil,1,Betonarme,Evet (Site Adı Belirtilmemiş),Doğalgaz
1144,23.000.000 TL,İstanbul,Beşiktaş,Akat,Satılık,Daire,3 + 2,245 m2,225 m2,Yüksek Giriş,45 Yaşında,Eşyalı Değil,2,Betonarme,Alkent Etiler,Doğalgaz
1145,2.725.000 TL,İstanbul,Sancaktepe,Eek,Satılık,Daire,2 + 1,135 m2,110 m2,3. Kat,7 Yaşında,Eşyalı Değil,1,Betonarme,Kent Life Sitesi,Doğalgaz
1146,1.650.000 TL,İstanbul,Büyükçekece,Ekinoba,Satılık,Daire,3 + 1,240 m2,205 m2,1. Kat,15 Yaşında,Eşyalı,3,Betonarme,knje,Doğalgaz
1147,4.389.650 TL,İstanbul,Avcılar,Üniversite,Satılık,Daire,3 + 1,148 m2,105 m2,5. Kat,1 Yaşında,Eşyalı Değil,2,Betonarme,Evet (Site Adı Belirtilmemiş),Doğalgaz
1148,4.995.000 TL,İstanbul,Üraniye,Tantavi,Satılık,Daire,3 + 1,135 m2,130 m2,12. Kat,Sıfır Bina,Eşyalı Değil,2,Betonarme,Evet (Site Adı Belirtilmemiş),Doğalgaz
1149,1.900.000 TL,İstanbul,Silivri,Yeni,Satılık,Daire,3 + 1,150 m2,130 m2,4. Kat,Sıfır Bina,Eşyalı Değil,2,Betonarme,Evet (Site Adı Belirtilmemiş),Doğalgaz
1150,2.600.000 TL,İstanbul,Küçükçekece,Fatih,Satılık,Daire,3 + 1,105 m2,90 m2,Kot 1,4 Yaşında,Eşyalı Değil,1,Betonarme,Evet (Site Adı Belirtilmemiş),Doğalgaz
